nct_id,title,status,start_date,completion_date,phase,enrollment,study_type,sponsor,sponsor_class,fda_regulated
NCT06108934,"A Prospective, Pre-market, Multi-center Study of Insignia Hip Stem in THA to Determine Implant Survivorship and PROMS.",RECRUITING,2024-02-22,2028-12,NA,313,INTERVENTIONAL,Stryker Australia Pty Ltd.,INDUSTRY,True
NCT07132307,Reducing Obstructive Sleep Apnea After Hypoglossal Nerve Stimulation Through Mandibular Advancement,RECRUITING,2025-07-29,2027-02-01,NA,30,INTERVENTIONAL,Washington University School of Medicine,OTHER,True
NCT01117571,Multi-Center Study to Evaluate the ConforMIS iUni Knee Implant,TERMINATED,2010-04,2023-01-10,,120,OBSERVATIONAL,Restor3D,INDUSTRY,True
NCT06142669,EVOLUTION® Revision STEMMED CS Post Market Clinical Follow-up Study Protocol,RECRUITING,2023-10-31,2036-12,,45,OBSERVATIONAL,MicroPort Orthopedics Inc.,INDUSTRY,True
NCT05729542,Comparing Clinical Outcomes of Suture Button Versus Fibulink Fixation for Acute Ankle Syndesmosis Injuries,RECRUITING,2021-11-18,2027-12-31,NA,140,INTERVENTIONAL,"University of California, San Diego",OTHER,True
NCT04816773,Post Market Clinical Follow-Up Study for EVOLUTION® NitrX™ Keeled Tibia and EVOLUTION® NitrX™ CS/CR Femur With Cruciate Sacrificing Insert,ENROLLING_BY_INVITATION,2022-01-27,2035-01,,150,OBSERVATIONAL,MicroPort Orthopedics Inc.,INDUSTRY,True
NCT04643743,"A Retrospective, Observational, Multicentre, Study to Evaluate the Safety and Performance of POLYPATCH ® Vascular Patch",COMPLETED,2020-09-01,2022-06-10,,198,OBSERVATIONAL,Perouse Medical,INDUSTRY,True
NCT04123808,IpsiHand System for Rehabilitation of the Arm and Hand After Stroke,WITHDRAWN,2019-12-02,2020-06-30,NA,0,INTERVENTIONAL,Columbia University,OTHER,True
NCT06234878,REEV SENSE for Gait Analysis in Post-stroke Gait Impairment (SENS-AG),COMPLETED,2024-01-08,2025-04-01,NA,23,INTERVENTIONAL,REEV LLC,INDUSTRY,True
NCT05069558,Comparing PFO Outcomes of the Occlutech Flex II PFO Occluder to Standard of Care PFO Occlusion,ACTIVE_NOT_RECRUITING,2022-05-09,2029-11,NA,450,INTERVENTIONAL,Occlutech International AB,INDUSTRY,True
NCT04133168,Boston Scientific's Cryoballoon in the Treatment of Symptomatic Drug Refractory Paroxysmal Atrial Fibrillation,COMPLETED,2020-06-24,2023-08-17,NA,458,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT04240574,Debritom - Micro Water Jet Technology and Wound Healing,TERMINATED,2020-01-24,2021-08-06,NA,2,INTERVENTIONAL,Stephanie Wu,OTHER,True
NCT06335082,"A Registry Based Collaborative to Measure Efficiency, Effectiveness, and Safety of Farapulse PFA Technology for AF",ENROLLING_BY_INVITATION,2024-04-24,2027-01-30,,10000,OBSERVATIONAL,"Heart Rhythm Clinical and Research Solutions, LLC",OTHER,True
NCT03342664,MIND: Artemis in the Removal of Intracerebral Hemorrhage,COMPLETED,2018-02-06,2024-09-23,NA,236,INTERVENTIONAL,Penumbra Inc.,INDUSTRY,True
NCT04506684,Reveal LINQ Respiration Clinical Study,COMPLETED,2020-09-25,2021-07-31,,79,OBSERVATIONAL,Medtronic Cardiac Rhythm and Heart Failure,INDUSTRY,True
NCT06582563,Evaluation of Clinical Ranges of Whole Blood Clotting Times of Patients on Anticoagulants,NOT_YET_RECRUITING,2025-03-01,2025-08-30,,120,OBSERVATIONAL,Perosphere Technologies Inc.,INDUSTRY,True
NCT04618406,The Effect of Negative Pressure Wound Therapy on Wound Healing in Major Amputations of the Lower Limb,ACTIVE_NOT_RECRUITING,2021-11-01,2025-07,NA,160,INTERVENTIONAL,University of Southern Denmark,OTHER,True
NCT06911632,Multi-site Study of the Clinical Impact of an AI-assisted Approach to Referring Patients With Interstitial Lung Disease for Diagnostic Evaluation of Pulmonary Hypertension,ACTIVE_NOT_RECRUITING,2025-07-23,2028-07,NA,1000,INTERVENTIONAL,Tempus AI,INDUSTRY,True
NCT05318092,Evaluating the Safety and Efficacy of the AlphaVac Multipurpose Mechanical Aspiration (MMA) F1885 PE for Treatment of Acute Pulmonary Embolism,COMPLETED,2022-10-19,2024-01-04,NA,122,INTERVENTIONAL,"Angiodynamics, Inc.",INDUSTRY,True
NCT05838872,Evaluation of the Accuracy and Usability of the Minuteful - Kidney Urine Analysis Test System in the Lay User Hands,COMPLETED,2021-12-09,2022-07-15,NA,216,INTERVENTIONAL,Healthy.io Ltd.,INDUSTRY,True
NCT04149743,HEMOTAG® Assessment for Short-term Outcomes of Heart Failure,RECRUITING,2022-01-31,2024-12,NA,420,INTERVENTIONAL,"Aventusoft, LLC.",INDUSTRY,True
NCT05071963,INSPIRE Pipeline™ Shield Post Approval Study,ACTIVE_NOT_RECRUITING,2021-12-20,2028-04,,246,OBSERVATIONAL,Medtronic Neurovascular Clinical Affairs,INDUSTRY,True
NCT05905536,Perioperative Monitoring of Cardiac Surgery Patients With the Vitalstream Physiological Monitor,COMPLETED,2023-08-15,2024-07-30,NA,58,INTERVENTIONAL,Wake Forest University Health Sciences,OTHER,True
NCT03864081,Non-invasive Point-of-care Diagnosis Using Machine Learning and Signal Analytics to Transform Early Detection of Heart Disease,UNKNOWN,2018-12-10,2022-07,NA,2500,INTERVENTIONAL,Analytics For Life,INDUSTRY,True
NCT06029491,The Pivotal Study of RapidPulseTM Aspiration System,RECRUITING,2025-03-27,2027-04,NA,170,INTERVENTIONAL,"RapidPulse, Inc",INDUSTRY,True
NCT04689620,Helium Neon Laser Versus Gallium Arsenide Laser,UNKNOWN,2020-12-26,2021-02,NA,60,INTERVENTIONAL,Mahmoud Awad Ramadan Elkholy,OTHER,True
NCT05640323,Prospective Study to Validate the Clinical Accuracy of the Norbert Device to Measure Pulse Rate,COMPLETED,2023-04-26,2023-10-20,,37,OBSERVATIONAL,Norbert Health,INDUSTRY,True
NCT05373862,"A Study Assessing Arrhythmia Mapping With a Globe-Shaped, High-Density, Multi-Electrode Mapping Catheter",COMPLETED,2022-07-29,2023-02-20,NA,40,INTERVENTIONAL,"Biosense Webster, Inc.",INDUSTRY,True
NCT03070925,Prospective PuraPly™ AM Case Series Study,COMPLETED,2016-11,2017-05,,43,OBSERVATIONAL,Organogenesis,INDUSTRY,True
NCT07226518,Walking and tSCS in Non-ambulatory Stroke Survivors,NOT_YET_RECRUITING,2026-01-01,2026-12-31,NA,20,INTERVENTIONAL,University of Kansas Medical Center,OTHER,True
NCT03852420,"Boston Scientific's Single Shot LUMINIZE RF Balloon Catheter in the Treatment of Symptomatic, Drug Refractory Paroxysmal Atrial Fibrillation",WITHDRAWN,2021-01-31,2022-12-31,NA,0,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT02718001,Edwards EVOQUE Eos MISCEND Study,ACTIVE_NOT_RECRUITING,2015-02-06,2033-04-30,NA,123,INTERVENTIONAL,Edwards Lifesciences,INDUSTRY,True
NCT07284511,A Clinical Trial Using Tirzepatide to Help Adults With Type 1 Diabetes Automatically Control Their Blood Sugar,NOT_YET_RECRUITING,2026-01-05,2029-01,"PHASE2, PHASE3",105,INTERVENTIONAL,Melissa-Rosina Pasqua,OTHER,True
NCT07225101,Evaluation of the Efficacy of STRATAFIX for Neurosurgical Cranial and Spine Procedures,RECRUITING,2025-11-01,2026-12-31,PHASE4,160,INTERVENTIONAL,University of Michigan,OTHER,True
NCT02862600,Open-Label Study of Perhexiline in Patients With Hypertrophic Cardiomyopathy and Moderate to Severe Heart Failure,TERMINATED,2016-08-01,2017-05-22,PHASE2,35,INTERVENTIONAL,Heart Metabolics Limited,INDUSTRY,True
NCT04074434,Study Watch Atrial Fibrillation (AF) Detection Investigation,COMPLETED,2018-11-12,2019-07-22,,160,OBSERVATIONAL,Verily Life Sciences LLC,INDUSTRY,True
NCT05938127,Impact of Respiratory Training in Lymphoma Survivors,TERMINATED,2024-09-16,2024-12-09,NA,1,INTERVENTIONAL,"University of Colorado, Denver",OTHER,True
NCT04436042,MyHand 2: An Active Hand Orthosis for Stroke Patients,RECRUITING,2020-03-06,2028-01,NA,25,INTERVENTIONAL,Columbia University,OTHER,True
NCT00483951,Cardiovascular Disease Screening,TERMINATED,2008-01-28,2020-11-03,,1325,OBSERVATIONAL,"National Heart, Lung, and Blood Institute (NHLBI)",NIH,True
NCT03875651,A Clinical Trial to Confirm Safety & Effectiveness of the SYNERGY 4.50 mm and 5.00 mm Stent for Treatment of Atherosclerotic Lesion(s),COMPLETED,2019-05-09,2023-11-28,,100,OBSERVATIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT06765642,The Effect of Non-invasive Brain Stimulation rTMS on Hand Muscles in Chronic Stroke Patients.,RECRUITING,2025-06-09,2027-04-30,NA,26,INTERVENTIONAL,Duke University,OTHER,True
NCT04337554,Exoskeleton Footwear to Improve Walking,COMPLETED,2020-08-01,2025-09-30,,47,OBSERVATIONAL,VA Office of Research and Development,FED,True
NCT05504070,Venclose digiRF System Post Market Study,ACTIVE_NOT_RECRUITING,2023-09-08,2027-06,NA,203,INTERVENTIONAL,C. R. Bard,INDUSTRY,True
NCT06027788,CTSN Embolic Protection Trial,RECRUITING,2023-09-18,2027-04-01,NA,842,INTERVENTIONAL,Icahn School of Medicine at Mount Sinai,OTHER,True
NCT05316337,Withings ECG-Monitor Study,COMPLETED,2022-07-15,2023-09-01,NA,650,INTERVENTIONAL,Withings,INDUSTRY,True
NCT03041168,Evaluation of a Novel Technique to Investigate CAS Piezo Electric Sensors,TERMINATED,2017-01,2018-03-15,,414,OBSERVATIONAL,Thomas Jefferson University,OTHER,True
NCT06644573,Evaluating the Efficacy and Safety of PROSOMNIA Sleep Therapy™ in Patients With Sleep Deprivation and Chronic Insomnia,NOT_YET_RECRUITING,2025-11-01,2026-05-01,PHASE1,100,INTERVENTIONAL,Nyree Penn,INDUSTRY,True
NCT04746573,Effect of Natrox Oxygen Wound Therapy on Non-healing Wounds and Implication of Remote Monitoring and Telehealth for Management in the Home.,COMPLETED,2021-02-12,2022-05-15,,8,OBSERVATIONAL,Inotec AMD Limited,INDUSTRY,True
NCT03997305,AltaValve Early Feasibility Study Protocol,UNKNOWN,2019-12-04,2025-09,NA,15,INTERVENTIONAL,"4C Medical Technologies, Inc.",INDUSTRY,True
NCT06893588,Registry on NeVa VS for CerebraL VAsospasm ManagemenT in Post SAH PatiEnts,NOT_YET_RECRUITING,2025-04-14,2027-03-15,,200,OBSERVATIONAL,Vesalio,INDUSTRY,True
NCT02532517,Study to Evaluate the Safety and Effectiveness of the CODMAN ENTERPRISE® Vascular Reconstruction Device,TERMINATED,2015-09-01,2019-09-21,NA,45,INTERVENTIONAL,"Cerenovus, Part of DePuy Synthes Products, Inc.",INDUSTRY,True
NCT03203291,Reducing Asymmetry During Gait Using the TPAD (Tethered Pelvic Assist Device) for Stroke Patients,COMPLETED,2017-04-01,2018-05-01,NA,12,INTERVENTIONAL,Columbia University,OTHER,True
NCT06078943,"ABL90 FP MC Neonatal Arterial, Venous, Capillary Blood",UNKNOWN,2023-03-17,2024-01-30,NA,612,INTERVENTIONAL,Radiometer Medical ApS,INDUSTRY,True
NCT02460809,Home-based Non-invasive Brain Stimulation and Hand Tracking Rehabilitation for People With Chronic Stroke,COMPLETED,2017-01-01,2017-05-01,NA,6,INTERVENTIONAL,University of Minnesota,OTHER,True
NCT07471308,P-wave Duration and Local Potential as Predictors of AF Recurrence Following Pulmonary Vein Isolation,NOT_YET_RECRUITING,2026-04,2026-08,,300,OBSERVATIONAL,CathVision ApS,INDUSTRY,True
NCT03257189,"Evaluation of Performance, Usability, and Reliability of a Novel Device for Continuous Collection of Physiological Data",COMPLETED,2017-07-31,2017-08-30,NA,30,INTERVENTIONAL,MC10 Inc.,INDUSTRY,True
NCT03364023,Post-Market Registry Of Stroke Patients Treated With Medtronic Neuro Thrombectomy Devices to Collect Real World Data in South East Asia,COMPLETED,2018-01-01,2019-07-02,,183,OBSERVATIONAL,Medtronic Neurovascular Clinical Affairs,INDUSTRY,True
NCT06445608,PIvotal Trial of the KARDION Cory P4 MechANical Circulatory SupporT SystEm,RECRUITING,2024-09-03,2025-12,NA,310,INTERVENTIONAL,Kardion Inc,INDUSTRY,True
NCT04100148,SyncAV Post-Market Trial,ACTIVE_NOT_RECRUITING,2019-10-03,2026-06-30,NA,1686,INTERVENTIONAL,Abbott Medical Devices,INDUSTRY,True
NCT07508670,An Observational Study of the NeuroBell EEG Monitor,COMPLETED,2024-09-02,2026-03-03,,17,OBSERVATIONAL,University College Cork,OTHER,True
NCT03812653,Sleep for Stroke Management and Recovery Trial,ACTIVE_NOT_RECRUITING,2019-05-09,2026-11,NA,3062,INTERVENTIONAL,University of Michigan,OTHER,True
NCT03226262,FFRangio Accuracy vs. Standard FFR,COMPLETED,2017-09-27,2018-06-08,,382,OBSERVATIONAL,CathWorks Ltd.,INDUSTRY,True
NCT04518670,Success in Comaneci-assist Coils Embolization Surveillance Study (SUCCESS),COMPLETED,2020-11-24,2024-07-07,,90,OBSERVATIONAL,Rapid Medical,INDUSTRY,True
NCT03113383,Visceral Manifold Study for the Repair of Thoracoabdominal Aortic Aneurysms,TERMINATED,2017-08-18,2021-10-06,NA,4,INTERVENTIONAL,Vanderbilt University Medical Center,OTHER,True
NCT06955273,Multi-Centre Based Study Recognition of Atrial Fibrillation With the Corsano CardioWatch 287-2 System,NOT_YET_RECRUITING,2025-05-01,2026-01,,350,OBSERVATIONAL,Corsano Health B.V.,INDUSTRY,True
NCT06576427,Selective Pulmonary-artery Intervention to Reduce Acute Right-heart tEnsion-II,COMPLETED,2024-10-15,2026-03-03,NA,123,INTERVENTIONAL,Jupiter Endovascular,INDUSTRY,True
NCT03698149,ECoG BMI for Motor and Speech Control,RECRUITING,2018-11-09,2030-08-15,NA,3,INTERVENTIONAL,Karunesh Ganguly,OTHER,True
NCT04911985,Viability of Pulsioflex Monitoring in ICU,COMPLETED,2015-07-01,2019-08-30,,42,OBSERVATIONAL,University of Zurich,OTHER,True
NCT06150274,Comparison of Wire Assisted Percutaneous Balloon Mitral Valvulotomy With Standard Inoue Balloon Valvulotomy,COMPLETED,2024-05-24,2024-06-03,NA,20,INTERVENTIONAL,Helse Stavanger HF,OTHER_GOV,True
NCT05003843,BOLT: Study of the Indigo® Aspiration System When Used in Patients With Deep Vein Thrombosis,ACTIVE_NOT_RECRUITING,2021-09-30,2027-02,NA,229,INTERVENTIONAL,Penumbra Inc.,INDUSTRY,True
NCT04619355,Korean NIRS-IVUS Multicenter Registry,RECRUITING,2010-01-01,2027-05-01,,1500,OBSERVATIONAL,Korea University Anam Hospital,OTHER,True
NCT03669458,Feasibility Clinical Trial Using the SPUR System to Demonstrate Safety and Efficacy.,COMPLETED,2017-10-06,2019-06-04,NA,21,INTERVENTIONAL,"ReFlow Medical, Inc.",INDUSTRY,True
NCT03702608,BIONICS 38 mm Trial EluNIR Ridaforolimus Eluting Coronary Stent System (EluNIR) In Coronary Stenosis Trial,COMPLETED,2018-11-14,2020-04-30,NA,50,INTERVENTIONAL,Medinol Ltd.,INDUSTRY,True
NCT03729817,REstoring Flow by REvascularization With Submaximal Angioplasty in Hemodynamic IntraCranial Atherosclerotic Stenosis,NOT_YET_RECRUITING,2027-10,2032-10-31,NA,159,INTERVENTIONAL,Case Western Reserve University,OTHER,True
NCT05434650,Abbott Atrial Fibrillation Post Approval Study,ACTIVE_NOT_RECRUITING,2022-10-21,2026-11-30,,200,OBSERVATIONAL,Abbott Medical Devices,INDUSTRY,True
NCT04107298,Safety and Feasibility of Surmodics SUNDANCE™ Drug Coated Balloon,COMPLETED,2020-06-29,2024-01-30,NA,35,INTERVENTIONAL,"SurModics, Inc.",INDUSTRY,True
NCT06222099,The HEARTFELT Study,RECRUITING,2025-10-23,2030-12-31,NA,1500,INTERVENTIONAL,Heartfelt Technologies,INDUSTRY,True
NCT05603611,Implementation of the HELIOSTARTM in Real-world Clinical Practice at a High-volume Center,UNKNOWN,2021-10-26,2022-12-30,,40,OBSERVATIONAL,University Hospital Heidelberg,OTHER,True
NCT04612244,The FARAPULSE ADVENT PIVOTAL Trial PFA System vs SOC Ablation for Paroxysmal Atrial Fibrillation,COMPLETED,2021-03-01,2023-05-15,NA,706,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
NCT01820182,Prospective Comparison of the Diagnostic Yield of Small Bowel Pillcam SB2 and Capsocam Capsule,COMPLETED,2011-01,2012-06,NA,73,INTERVENTIONAL,Hôpital Edouard Herriot,OTHER,True
NCT03560167,Early Feasibility Study of the AccuCinch® Ventricular Restoration System in Patients With Prior Mitral Valve Intervention (PMVI) and Recurrent Mitral Regurgitation,COMPLETED,2018-09-24,2024-01-28,NA,5,INTERVENTIONAL,"Ancora Heart, Inc.",INDUSTRY,True
NCT06053047,Remote Monitoring of the Diabetic Foot to Prevent Re-Ulceration,TERMINATED,2024-01-22,2024-09-18,NA,26,INTERVENTIONAL,Bluedrop Medical Limited,INDUSTRY,True
NCT07258290,Safety and Clinical Performance of the Freesolve Resorbable Magnesium Scaffold (RMS) System in Subjects With Coronary Artery Lesions,NOT_YET_RECRUITING,2026-05,2033-06,NA,1859,INTERVENTIONAL,Teleflex,INDUSTRY,True
NCT07220525,Disrupted Sleep and Concurrent Ectopy or Atrial Fibrillation,RECRUITING,2025-12-15,2027-06-01,NA,100,INTERVENTIONAL,"University of California, San Francisco",OTHER,True
NCT05916950,The THOR IDE Study,RECRUITING,2024-10-29,2027-12,NA,155,INTERVENTIONAL,Philips Clinical & Medical Affairs Global,INDUSTRY,True
NCT04612868,Efficacy and Safety of AEYE-DS Software Device for Automated Detection of Diabetic Retinopathy From Digital Fundus Images,COMPLETED,2020-10-16,2021-12-26,NA,531,INTERVENTIONAL,AEYE Health Inc,INDUSTRY,True
NCT04960319,Rotablation vs Intravascular Lithotripsy in Calcified Coronary Lesions,UNKNOWN,2022-01,2024-06,NA,100,INTERVENTIONAL,"Medical Care Center Prof. Mathey, Prof. Schofer, Ltd.",OTHER,True
NCT02080871,A Study of the Gore VIABAHN BX for Treatment of Occlusive Disease in the Iliac Arteries.,COMPLETED,2014-07,2018-10,NA,134,INTERVENTIONAL,W.L.Gore & Associates,INDUSTRY,True
NCT04088292,"Low Dose Thrombolysis, Ultrasound Assisted Thrombolysis or Heparin for Intermediate High Risk Pulmonary Embolism",ACTIVE_NOT_RECRUITING,2019-06-06,2024-11-30,PHASE3,210,INTERVENTIONAL,"Rigshospitalet, Denmark",OTHER,True
NCT06700239,The STTAR-US Study: A Pivotal Study of Transcatheter Tricuspid Annular Repair in the US,NOT_YET_RECRUITING,2025-12-31,2032-12,NA,600,INTERVENTIONAL,Micro Interventional Devices,INDUSTRY,True
NCT01221207,Instant Total Contact Cast to Heal Diabetic Foot Ulcers,COMPLETED,2010-10,2012-10,NA,225,INTERVENTIONAL,University of Texas Southwestern Medical Center,OTHER,True
NCT03318341,TheraBracelet Phase I,COMPLETED,2018-01-09,2018-11-28,NA,26,INTERVENTIONAL,"TheraBracelet, Inc.",INDUSTRY,True
NCT05356754,VL-3 Training Study,COMPLETED,2020-07-13,2021-11-08,NA,343,INTERVENTIONAL,Riva Health,INDUSTRY,True
NCT06007079,Clinical Data Collection Study Using CPM System,UNKNOWN,2023-12-06,2025-12-01,NA,100,INTERVENTIONAL,"Analog Device, Inc.",OTHER,True
NCT02214069,Using Smart Phone Technology in Detecting the Presence of Atrial Fibrillation,COMPLETED,2014-08,2017-07,,60,OBSERVATIONAL,The Cleveland Clinic,OTHER,True
NCT03996954,Validation of a Smartphone-based Recorder for Detection of Cardiac Arrhythmias,UNKNOWN,2018-10-08,2020-10-07,NA,400,INTERVENTIONAL,Blackpool Teaching Hospitals NHS Foundation Trust,OTHER,True
NCT05992623,Clinical Trial Comparing Devices Used for Cardioversion of Atrial Fibrillation,COMPLETED,2023-07-21,2024-12-11,NA,546,INTERVENTIONAL,Inova Health Care Services,OTHER,True
NCT04018586,AVACEN Hand Heating on Fasting Blood Glucose,COMPLETED,2019-02-28,2019-09-15,NA,17,INTERVENTIONAL,Jeff Moore,OTHER,True
NCT04514562,The Vesalio NeVa Stent Retriever Study for Treatment of Large Vessel Occlusion Strokes: CLEAR Study,UNKNOWN,2021-04-03,2023-08,NA,120,INTERVENTIONAL,Vesalio,INDUSTRY,True
NCT06535854,Prevail Global Study,RECRUITING,2025-02-24,2031-02,NA,1205,INTERVENTIONAL,Medtronic Vascular,INDUSTRY,True
NCT05588583,A Clinical Investigation to Follow the Progress of Exuding Chronic Wounds Using Mepilex® Up as the Primary Dressing.,RECRUITING,2022-10-31,2024-03,NA,68,INTERVENTIONAL,Molnlycke Health Care AB,INDUSTRY,True
NCT02845466,Study of Combined Topical Growth Factor and Protease Inhibitor in Chronic Wound Healing,UNKNOWN,2018-08,2020-09,PHASE3,80,INTERVENTIONAL,McMaster University,OTHER,True
NCT05970120,A Study of Intracardiac Ultrasound With the NUVISION NAV Ultrasound Catheter,COMPLETED,2023-09-05,2024-02-22,NA,30,INTERVENTIONAL,"Biosense Webster, Inc.",INDUSTRY,True
NCT07401784,Efficacy and Safety Evaluation of Remote Ischemic Adaptation ( Intermittent Pressure Stimulation ) in the Treatment of Insomnia After Stroke,NOT_YET_RECRUITING,2026-01-27,2027-12-30,NA,40,INTERVENTIONAL,Second Affiliated Hospital of Nanchang University,OTHER,True
NCT03322033,Feasibility of Endovascular Repair of Ascending Aortic Pathologies,TERMINATED,2018-12-15,2021-10-22,NA,1,INTERVENTIONAL,Baylor Research Institute,OTHER,True
NCT01484288,Baroreflex Activation Therapy in Heart Failure,COMPLETED,2011-11,2015-03,NA,12,INTERVENTIONAL,"CVRx, Inc.",INDUSTRY,True
NCT04548024,Relation of Non-invasively Measured Parameters to Clinical Outcomes in CHF Patients,COMPLETED,2020-09-10,2021-12-10,,50,OBSERVATIONAL,Biobeat Technologies Ltd.,INDUSTRY,True
NCT05270122,ThrombX Retriever for Acute Ischemic Stroke Trial,UNKNOWN,2022-05,2024-07,NA,200,INTERVENTIONAL,ThrombX Medical,INDUSTRY,True
NCT05999851,Multiparametric Assessment of Maternal Vascular Function in the Prediction of Hypertensive Disorders of Pregnancy,RECRUITING,2023-09-01,2031-09,NA,400,INTERVENTIONAL,IRCCS Azienda Ospedaliero-Universitaria di Bologna,OTHER,True
NCT06096337,Pulsed Field Ablation (PFA) vs Anti-Arrhythmic Drug (AAD) Therapy as a First Line Treatment for Persistent Atrial Fibrillation,ACTIVE_NOT_RECRUITING,2023-12-28,2028-02-04,NA,484,INTERVENTIONAL,Boston Scientific Corporation,INDUSTRY,True
